source,destination,distance
City970,City94,567
City682,City328,257
City929,City877,374
City664,City117,789
City861,City505,481
City742,City924,878
City266,City135,154
City388,City286,703
City912,City265,110
City483,City214,867
City625,City157,192
City112,City373,535
City36,City131,18
City437,City215,116
City590,City409,887
City194,City323,821
City651,City382,363
City280,City396,35
City854,City85,16
City502,City228,3
City17,City168,653
City287,City501,35
City558,City746,937
City138,City176,931
City705,City956,340
City756,City436,539
City77,City832,702
City449,City266,443
City60,City355,504
City918,City204,719
City797,City371,512
City156,City79,713
City380,City575,911
City382,City882,539
City638,City888,933
City911,City771,902
City355,City772,288
City490,City279,816
City51,City21,84
City233,City762,614
City973,City692,378
City33,City946,793
City496,City120,327
City222,City903,578
City205,City364,65
City325,City376,18
City137,City687,706
City598,City976,82
City445,City821,672
City245,City956,360
City481,City97,234
City901,City571,714
City196,City622,74
City666,City214,847
City363,City948,818
City563,City496,386
City585,City14,320
City40,City724,450
City422,City832,470
City875,City487,995
City471,City232,744
City548,City929,445
City729,City307,955
City727,City515,872
City976,City732,561
City412,City555,189
City361,City251,176
City834,City112,596
City98,City803,337
City824,City445,215
City456,City730,431
City641,City115,505
City198,City945,461
City654,City332,835
City914,City779,896
City963,City757,688
City448,City649,663
City602,City240,464
City518,City627,809
City29,City89,907
City402,City431,186
City182,City479,375
City572,City709,221
City928,City219,865
City147,City459,466
City724,City778,920
City472,City583,505
City657,City250,574
City807,City109,636
City100,City584,678
City314,City644,364
City315,City137,206
City283,City306,815
City261,City796,267
City56,City102,574
City194,City378,133
City983,City347,91
City513,City189,52
City902,City693,947
City816,City192,9
City947,City838,841
City526,City518,579
City452,City375,910
City797,City246,711
City263,City694,578
City624,City531,377
City967,City834,207
City727,City866,337
City693,City114,720
City634,City731,280
City849,City329,846
City449,City622,391
City254,City588,563
City820,City676,271
City664,City228,954
City91,City258,886
City87,City16,142
City744,City18,200
City375,City101,605
City394,City574,261
City818,City882,616
City708,City468,529
City132,City617,224
City104,City201,40
City827,City663,598
City193,City309,904
City2,City924,580
City329,City504,290
City2,City517,224
City666,City243,853
City407,City785,906
City156,City180,248
City782,City848,256
City376,City284,317
City552,City103,792
City650,City736,88
City330,City680,48
City945,City576,369
City22,City888,427
City414,City131,157
City971,City252,288
City674,City568,322
City454,City241,88
City956,City846,946
City427,City256,681
City525,City125,764
City112,City811,732
City587,City319,970
City72,City336,673
City156,City201,811
City680,City968,482
City785,City45,600
City425,City131,561
City730,City264,408
City940,City898,565
City811,City632,694
City589,City751,624
City644,City877,890
City162,City63,294
City26,City257,21
City631,City139,775
City610,City524,953
City668,City829,736
City422,City629,902
City328,City173,705
City215,City17,122
City970,City339,697
City963,City187,770
City576,City674,773
City599,City201,304
City328,City920,444
City411,City581,170
City472,City671,226
City530,City130,861
City360,City827,237
City247,City490,873
City339,City256,388
City852,City227,400
City67,City793,116
City92,City989,808
City760,City297,21
City965,City296,494
City12,City595,508
City878,City410,874
City17,City847,333
City402,City507,105
City43,City608,333
City868,City86,234
City559,City68,901
City857,City451,672
City556,City58,638
City723,City554,203
City163,City884,866
City27,City654,713
City432,City395,78
City218,City326,673
City183,City772,892
City271,City187,850
City536,City666,489
City442,City361,786
City180,City122,187
City49,City258,921
City798,City319,385
City286,City174,770
City289,City51,777
City282,City666,223
City471,City218,527
City412,City402,790
City696,City567,105
City940,City118,979
City921,City551,854
City341,City264,691
City929,City468,78
City672,City943,63
City112,City812,272
City518,City960,947
City77,City800,170
City72,City124,213
City205,City408,438
City246,City192,395
City1,City865,721
City222,City518,212
City22,City795,979
City810,City978,252
City704,City786,772
City165,City416,424
City23,City120,520
City911,City124,837
City742,City390,676
City231,City204,601
City456,City145,750
City768,City104,153
City373,City328,8
City835,City976,505
City361,City535,930
City655,City98,708
City522,City503,372
City448,City311,586
City355,City996,527
City895,City505,511
City660,City176,798
City775,City439,977
City905,City858,26
City982,City487,866
City933,City356,827
City763,City372,913
City773,City124,533
City176,City603,839
City91,City155,147
City193,City452,794
City9,City753,457
City170,City308,932
City436,City714,693
City919,City684,893
City737,City119,132
City714,City622,947
City847,City58,723
City183,City295,13
City157,City693,963
City798,City402,33
City158,City421,40
City650,City343,92
City96,City966,402
City309,City97,495
City541,City741,586
City14,City954,900
City947,City63,61
City859,City77,638
City525,City308,649
City390,City399,461
City369,City444,181
City986,City101,504
City441,City362,154
City324,City7,367
City362,City237,78
City597,City999,539
City520,City602,784
City678,City533,330
City28,City412,310
City91,City13,175
City265,City486,638
City265,City39,21
City937,City607,242
City616,City374,424
City349,City560,233
City12,City88,649
City452,City498,614
City278,City997,657
City773,City350,91
City704,City625,844
City906,City417,877
City572,City745,15
City391,City985,308
City1,City375,692
City787,City639,876
City199,City830,817
City755,City64,91
City231,City677,145
City918,City955,91
City35,City376,27
City699,City994,324
City645,City33,374
City144,City484,52
City741,City619,711
City347,City972,522
City256,City776,825
City145,City821,83
City270,City611,241
City697,City69,208
City716,City141,429
City778,City69,611
City77,City764,146
City729,City577,123
City528,City734,222
City935,City14,964
City465,City659,949
City248,City814,607
City571,City915,477
City689,City563,660
City85,City819,604
City447,City334,727
City276,City212,43
City384,City521,92
City530,City289,791
City213,City588,45
City989,City74,271
City939,City986,515
City221,City517,370
City700,City536,724
City808,City269,872
City859,City994,207
City117,City583,673
City154,City578,452
City774,City163,898
City897,City203,395
City169,City670,904
City20,City625,828
City657,City841,666
City986,City762,567
City36,City253,796
City150,City343,83
City631,City675,522
City419,City423,502
City256,City829,827
City410,City584,638
City811,City447,644
City304,City105,852
City870,City497,300
City227,City771,88
City916,City159,759
City187,City339,356
City612,City221,40
City251,City637,378
City154,City683,770
City173,City756,772
City735,City866,293
City886,City229,594
City3,City235,249
City337,City264,958
City344,City975,75
City251,City645,864
City961,City772,244
City627,City349,341
City627,City92,859
City453,City832,270
City420,City233,118
City732,City83,501
City835,City491,97
City879,City892,444
City702,City13,983
City3,City719,975
City363,City871,933
City156,City131,926
City822,City720,773
City723,City865,534
City179,City646,966
City79,City819,156
City607,City211,668
City636,City625,47
City328,City965,868
City297,City732,66
City816,City321,394
City675,City523,341
City413,City828,830
City415,City53,379
City965,City166,783
City555,City54,280
City311,City6,1
City316,City227,635
City372,City734,181
City548,City457,378
City856,City525,715
City269,City485,99
City720,City124,991
City257,City655,798
City787,City401,436
City430,City98,545
City964,City825,595
City616,City997,557
City463,City833,746
City265,City862,587
City833,City387,83
City774,City105,931
City347,City628,920
City699,City283,770
City391,City235,283
City655,City947,238
City612,City619,49
City440,City897,911
City648,City17,646
City365,City677,634
City487,City44,297
City253,City767,536
City831,City147,759
City998,City220,3
City941,City748,595
City516,City667,659
City106,City906,362
City335,City789,747
City885,City291,653
City538,City598,394
City217,City958,918
City528,City825,972
City711,City185,645
City886,City729,637
City109,City973,903
City808,City88,8
City435,City973,1000
City334,City622,947
City458,City282,358
City758,City349,431
City273,City896,562
City952,City236,235
City551,City490,908
City971,City383,185
City579,City339,155
City173,City733,595
City959,City574,166
City385,City5,558
City434,City46,936
City173,City696,432
City835,City945,683
City223,City489,839
City884,City105,472
City1,City680,236
City683,City260,895
City262,City997,86
City923,City464,194
City933,City712,960
City875,City271,497
City369,City982,250
City922,City442,843
City959,City827,463
City707,City242,895
City746,City367,795
City348,City338,108
City844,City420,154
City801,City750,912
City421,City298,487
City444,City446,43
City165,City801,728
City418,City523,328
City249,City839,459
City439,City783,562
City797,City739,433
City502,City475,280
City685,City672,458
City843,City191,993
City86,City148,787
City122,City562,192
City359,City954,436
City192,City653,285
City651,City794,224
City989,City785,578
City84,City483,62
City137,City917,846
City308,City493,459
City911,City331,517
City86,City732,98
City855,City726,438
City787,City988,262
City772,City264,745
City368,City774,360
City374,City190,272
City39,City660,298
City610,City684,21
City970,City600,757
City71,City959,787
City412,City354,203
City908,City590,621
City678,City585,569
City290,City31,969
City674,City520,78
City496,City461,893
City9,City142,832
City184,City496,303
City148,City50,933
City510,City969,790
City63,City198,782
City195,City298,838
City8,City682,168
City728,City252,220
City414,City216,731
City816,City301,353
City840,City399,822
City123,City695,317
City820,City254,156
City333,City945,587
City714,City337,756
City611,City924,393
City704,City720,83
City810,City692,903
City442,City627,329
City548,City761,815
City352,City966,296
City163,City821,903
City920,City367,311
City724,City136,829
City776,City937,683
City169,City24,781
City625,City971,872
City965,City856,383
City616,City566,524
City699,City772,705
City529,City474,37
City978,City727,9
City888,City823,251
City269,City376,39
City338,City820,392
City455,City414,456
City865,City640,545
City648,City266,148
City361,City331,381
City410,City225,982
City110,City910,378
City18,City400,612
City208,City562,893
City398,City681,173
City322,City509,259
City542,City788,501
City110,City773,871
City944,City598,786
City307,City900,498
City249,City419,283
City857,City976,494
City206,City720,389
City359,City421,876
City192,City2,373
City447,City886,779
City761,City232,600
City585,City659,812
City610,City575,130
City917,City871,405
City747,City20,490
City278,City940,675
City453,City969,234
City407,City115,402
City998,City373,837
City664,City529,8
City153,City503,217
City106,City172,638
City854,City30,503
City114,City625,874
City645,City101,11
City369,City650,443
City18,City477,97
City173,City85,797
City835,City812,409
City391,City82,360
City225,City295,459
City948,City654,476
City939,City870,719
City463,City539,965
City455,City634,543
City142,City705,207
City381,City394,816
City26,City955,356
City949,City565,586
City748,City547,942
City745,City505,372
City252,City977,461
City804,City530,280
City714,City564,596
City761,City328,482
City364,City34,865
City62,City213,577
City117,City395,138
City865,City617,561
City918,City77,391
City340,City480,270
City673,City271,399
City668,City129,973
City159,City827,840
City590,City18,725
City536,City863,902
City183,City398,438
City578,City108,273
City732,City565,310
City471,City26,244
City300,City219,548
City878,City98,972
City445,City995,666
City750,City399,242
City395,City44,983
City601,City264,195
City850,City497,265
City706,City78,869
City615,City816,225
City606,City157,59
City555,City985,251
City747,City682,305
City43,City251,829
City628,City324,379
City644,City600,405
City309,City76,977
City252,City759,588
City89,City423,674
City268,City658,924
City894,City790,451
City140,City584,748
City716,City313,49
City369,City247,281
City957,City171,83
City734,City558,661
City890,City721,978
City92,City954,379
City84,City925,525
City838,City679,95
City948,City93,721
City485,City573,628
City705,City300,552
City67,City637,335
City806,City5,102
City655,City753,19
City541,City451,234
City263,City609,604
City15,City589,585
City964,City198,498
City363,City170,652
City81,City27,159
City139,City105,470
City487,City751,164
City544,City813,222
City958,City314,705
City972,City998,786
City188,City238,145
City389,City478,652
City40,City497,341
City650,City210,919
City337,City703,66
City958,City637,530
City986,City403,851
City897,City805,253
City660,City151,966
City838,City783,763
City692,City298,890
City329,City499,828
City462,City134,779
City171,City885,331
City964,City516,782
City669,City643,195
City669,City658,27
City769,City81,150
City26,City869,266
City718,City439,897
City542,City126,344
City787,City377,110
City992,City134,59
City323,City824,799
City61,City146,68
City359,City621,582
City545,City245,517
City966,City921,35
City714,City99,523
City796,City187,504
City566,City501,976
City649,City528,653
City108,City734,772
City450,City151,396
City178,City986,966
City631,City867,107
City922,City281,416
City249,City471,214
City407,City970,692
City64,City295,558
City131,City523,45
City419,City611,837
City496,City875,67
City275,City449,261
City414,City546,746
City196,City793,94
City482,City145,512
City164,City240,955
City60,City481,332
City778,City250,972
City841,City185,830
City948,City924,438
City946,City907,166
City622,City340,405
City905,City962,342
City668,City615,888
City135,City316,246
City232,City807,430
City208,City228,975
City650,City991,535
City718,City457,441
City383,City954,446
City858,City936,327
City794,City601,878
City1000,City973,653
City650,City568,480
City296,City606,993
City175,City518,783
City569,City70,647
City969,City784,841
City840,City703,455
City875,City84,633
City467,City162,797
City80,City175,73
City563,City48,569
City849,City699,136
City701,City571,702
City739,City724,652
City471,City518,953
City607,City364,624
City286,City592,24
City148,City355,996
City515,City250,388
City563,City838,707
City871,City981,178
City109,City418,59
City98,City272,342
City107,City410,765
City395,City789,894
City227,City917,87
City733,City780,718
City597,City892,826
City700,City111,636
City907,City925,243
City989,City638,88
City312,City810,553
City750,City827,10
City90,City335,894
City502,City404,20
City892,City993,946
City599,City176,71
City318,City819,19
City1000,City775,661
City190,City399,267
City230,City329,940
City469,City250,427
City213,City759,620
City756,City643,574
City792,City895,426
City622,City988,509
City718,City4,742
City209,City171,401
City149,City990,467
City668,City192,751
City934,City415,81
City421,City593,64
City968,City646,110
City707,City151,242
City82,City557,110
City589,City903,615
City842,City614,583
City228,City905,681
City69,City481,775
City624,City884,831
City74,City727,481
City337,City230,727
City865,City666,20
City640,City893,663
City283,City230,720
City951,City80,97
City239,City986,623
City194,City997,584
City727,City793,637
City683,City702,128
City114,City489,865
City924,City692,120
City401,City412,823
City878,City79,629
City86,City251,379
City410,City988,403
City472,City109,80
City542,City840,444
City121,City248,430
City954,City98,85
City115,City850,686
City43,City800,21
City723,City506,402
City995,City492,919
City139,City483,238
City16,City902,497
City817,City165,620
City247,City481,751
City271,City149,340
City158,City264,395
City185,City554,73
City816,City298,581
City224,City6,441
City20,City677,951
City842,City306,949
City107,City709,858
City877,City449,816
City815,City140,489
City859,City868,318
City678,City275,343
City579,City226,695
City916,City960,334
City512,City268,815
City833,City607,641
City12,City455,124
City623,City299,117
City347,City773,277
City211,City261,651
City203,City459,879
City839,City726,128
City603,City890,826
City146,City679,254
City957,City834,26
City407,City945,381
City314,City379,788
City427,City314,422
City115,City495,213
City843,City682,132
City438,City380,371
City252,City624,967
City195,City849,139
City375,City642,788
City436,City31,691
City646,City144,358
City814,City182,915
City121,City535,262
City437,City907,846
City713,City881,765
City886,City43,743
City705,City729,30
City601,City331,299
City480,City853,814
City321,City385,823
City999,City922,215
City392,City356,61
City281,City43,381
City148,City349,849
City977,City599,431
City652,City343,652
City109,City989,201
City97,City965,302
City861,City504,697
City462,City67,847
City279,City423,474
City859,City895,229
City102,City645,77
City107,City693,653
City629,City408,921
City841,City525,142
City248,City321,318
City261,City504,334
City931,City230,273
City512,City771,60
City872,City187,957
City485,City783,783
City665,City701,495
City729,City166,784
City288,City272,217
City300,City203,630
City306,City219,442
City866,City14,182
City681,City533,915
City295,City229,545
City747,City150,895
City736,City347,281
City48,City318,133
City412,City529,286
City668,City163,147
City454,City425,588
City479,City808,757
City53,City833,243
City608,City524,470
City162,City843,571
City438,City498,906
City157,City992,102
City574,City115,556
City109,City126,174
City190,City367,513
City496,City811,266
City761,City406,716
City119,City915,471
City219,City834,15
City391,City275,73
City520,City791,44
City617,City612,906
City660,City333,944
City264,City881,478
City342,City660,592
City80,City669,902
City463,City603,576
City72,City951,715
City411,City875,626
City439,City842,139
City235,City511,538
City811,City890,150
City599,City436,81
City88,City709,804
City412,City893,492
City389,City206,105
City403,City604,752
City37,City724,219
City768,City560,297
City228,City220,256
City504,City782,92
City547,City865,225
City364,City92,625
City338,City424,431
City991,City327,534
City443,City360,589
City802,City305,588
City598,City60,367
City132,City17,688
City212,City607,392
City147,City289,556
City286,City999,39
City153,City531,752
City677,City159,894
City747,City267,617
City44,City720,409
City336,City318,62
City199,City867,355
City262,City764,788
City163,City853,600
City225,City761,391
City955,City242,302
City814,City364,690
City863,City766,57
City603,City401,154
City397,City610,48
City721,City415,692
City544,City406,744
City285,City56,28
City765,City459,459
City591,City35,564
City95,City214,583
City266,City264,20
City693,City759,327
City53,City479,645
City671,City625,554
City410,City217,203
City438,City336,915
City668,City683,477
City855,City640,797
City663,City386,663
City767,City846,665
City303,City114,772
City710,City314,344
City395,City490,605
City807,City76,545
City245,City289,840
City608,City650,216
City760,City601,671
City141,City385,391
City188,City873,611
City520,City474,939
City920,City869,199
City707,City536,119
City13,City619,160
City788,City566,714
City227,City362,811
City996,City346,300
City394,City74,725
City586,City404,537
City703,City819,115
City547,City120,281
City372,City51,417
City356,City849,207
City869,City201,781
City622,City330,213
City385,City679,391
City347,City561,320
City879,City787,829
City489,City603,833
City142,City430,798
City893,City312,124
City764,City816,193
City745,City915,624
City363,City826,926
City511,City128,258
City374,City551,526
City883,City834,889
City148,City66,899
City973,City827,693
City117,City138,115
City260,City593,585
City732,City759,973
City699,City28,171
City616,City963,172
City159,City716,706
City587,City690,346
City910,City116,703
City980,City402,445
City66,City454,651
City120,City335,929
City755,City752,83
City315,City623,233
City163,City168,364
City609,City221,392
City756,City579,603
City595,City772,726
City300,City100,428
City14,City377,473
City322,City821,380
City181,City527,317
City916,City622,687
City915,City959,392
City54,City48,698
City840,City738,468
City551,City781,946
City83,City661,183
City771,City716,687
City433,City456,143
City21,City567,172
City571,City996,768
City210,City698,969
City36,City990,823
City503,City218,271
City332,City231,557
City700,City657,93
City67,City123,264
City100,City34,403
City132,City345,310
City221,City17,26
City892,City557,865
City177,City304,662
City691,City599,267
City102,City498,246
City380,City17,181
City647,City569,441
City584,City858,635
City50,City934,436
City136,City155,70
City234,City567,253
City704,City24,556
City767,City584,340
City766,City204,918
City704,City764,126
City575,City615,856
City821,City82,88
City197,City17,758
City692,City559,683
City843,City152,570
City252,City444,826
City630,City752,521
City872,City438,128
City863,City713,694
City478,City79,930
City472,City83,279
City778,City546,233
City47,City37,377
City321,City629,637
City343,City600,857
City536,City874,206
City31,City539,46
City611,City847,461
City777,City508,706
City501,City865,82
City454,City139,728
City983,City465,300
City675,City666,263
City909,City539,67
City401,City659,4
City385,City296,367
City279,City689,815
City195,City593,960
City190,City223,589
City7,City148,163
City67,City162,491
City232,City359,724
City323,City150,573
City162,City288,156
City159,City276,454
City627,City976,343
City172,City396,823
City117,City292,243
City378,City833,58
City902,City774,962
City921,City981,870
City174,City47,475
City340,City419,570
City253,City662,851
City777,City464,28
City22,City936,117
City69,City919,442
City677,City212,470
City959,City904,666
City827,City853,305
City207,City999,26
City639,City986,991
City183,City545,228
City390,City328,561
City325,City548,370
City2,City624,624
City452,City340,515
City642,City836,788
City270,City88,287
City203,City187,741
City867,City641,784
City133,City189,90
City233,City171,502
City239,City757,804
City755,City20,434
City94,City493,731
City481,City789,824
City442,City504,617
City680,City105,882
City395,City678,590
City186,City926,905
City484,City375,76
City779,City514,901
City526,City424,845
City922,City571,410
City898,City550,49
City490,City861,64
City743,City530,758
City981,City924,661
City430,City669,700
City776,City737,597
City281,City801,595
City224,City949,940
City870,City688,214
City142,City186,500
City232,City832,378
City253,City546,905
City201,City179,498
City246,City565,800
City224,City995,12
City428,City378,172
City854,City379,887
City434,City731,927
City369,City256,106
City260,City316,680
City448,City349,695
City791,City964,907
City459,City674,852
City462,City356,141
City895,City701,798
City625,City56,185
City654,City81,811
City285,City476,710
City717,City464,665
City714,City61,317
City487,City966,590
City137,City262,758
City779,City714,334
City776,City621,107
City128,City355,704
City167,City152,827
City783,City69,168
City458,City306,740
City890,City467,691
City145,City976,547
City922,City809,8
City630,City715,930
City434,City588,980
City370,City386,665
City160,City32,589
City980,City334,274
City119,City264,261
City597,City801,69
City169,City504,107
City940,City48,823
City978,City55,341
City515,City992,944
City356,City857,366
City237,City131,40
City465,City224,696
City696,City544,777
City238,City394,784
City387,City800,441
City425,City348,662
City19,City670,55
City405,City487,106
City872,City169,717
City853,City715,774
City396,City735,649
City524,City252,787
City424,City361,865
City798,City649,839
City180,City987,259
City164,City212,107
City243,City358,7
City876,City506,187
City750,City229,622
City390,City382,986
City937,City243,307
City612,City96,7
City94,City510,814
City343,City250,423
City905,City599,517
City568,City251,608
City125,City305,34
City577,City606,849
City16,City927,370
City206,City656,118
City493,City543,632
City986,City490,130
City758,City827,771
City433,City409,338
City371,City361,835
City320,City841,203
City43,City145,354
City702,City515,63
City200,City880,740
City774,City605,310
City746,City547,146
City986,City683,456
City642,City777,708
City140,City969,824
City584,City331,256
City365,City465,613
City763,City49,83
City941,City618,835
City641,City7,892
City214,City505,942
City544,City828,89
City352,City128,394
City104,City978,78
City482,City313,257
City864,City892,936
City888,City756,42
City894,City455,445
City548,City191,586
City531,City304,775
City103,City919,501
City963,City874,361
City36,City718,573
City281,City247,911
City626,City972,62
City469,City709,580
City710,City471,767
City620,City830,72
City657,City485,96
City32,City807,262
City885,City85,346
City413,City290,431
City127,City820,619
City139,City224,976
City308,City370,630
City320,City686,507
City524,City821,442
City928,City103,34
City908,City664,927
City979,City131,953
City893,City182,909
City483,City415,126
City724,City490,764
City955,City281,352
City641,City270,267
City637,City566,947
City328,City880,456
City712,City634,806
City661,City557,911
City867,City217,708
City409,City733,937
City244,City457,612
City626,City414,978
City515,City155,219
City521,City911,208
City93,City369,106
City864,City196,850
City390,City942,998
City306,City532,412
City157,City497,900
City859,City912,515
City673,City525,749
City842,City966,808
City843,City167,749
City985,City924,26
City187,City798,914
City675,City277,905
City723,City909,645
City777,City283,446
City122,City850,883
City284,City712,421
City780,City565,171
City430,City200,29
City63,City416,113
City695,City151,716
City416,City543,354
City19,City801,465
City195,City247,248
City664,City351,685
City31,City729,631
City84,City358,378
City272,City18,126
City212,City226,757
City887,City186,630
City121,City319,785
City778,City529,286
City658,City118,918
City948,City629,276
City703,City6,923
City602,City807,42
City299,City858,788
City709,City874,192
City776,City688,848
City385,City2,354
City462,City148,546
City146,City452,550
City932,City922,120
City22,City746,888
City888,City284,19
City675,City563,112
City389,City648,300
City489,City241,60
City589,City689,713
City654,City648,259
City797,City129,229
City887,City614,514
City269,City623,226
City437,City965,228
City786,City691,50
City210,City845,242
City227,City797,582
City457,City914,14
City549,City46,131
City527,City817,541
City694,City55,35
City432,City997,965
City618,City363,941
City883,City109,307
City685,City414,297
City40,City157,650
City723,City989,607
City132,City80,146
City51,City34,409
City796,City652,292
City834,City63,406
City14,City521,875
City735,City144,755
City944,City658,288
City98,City218,316
City883,City657,514
City647,City271,27
City73,City182,484
City214,City905,525
City245,City934,890
City319,City74,889
City880,City465,24
City461,City189,339
City177,City535,710
City832,City473,619
City847,City833,734
City103,City755,68
City880,City199,841
City334,City810,693
City500,City766,972
City641,City696,607
City249,City187,818
City253,City705,67
City736,City673,647
City125,City893,257
City466,City740,964
City638,City764,652
City788,City553,23
City606,City839,925
City797,City762,518
City667,City131,456
City162,City377,518
City251,City742,406
City678,City106,925
City144,City269,975
City737,City549,388
City874,City287,950
City164,City620,455
City8,City160,76
City682,City573,727
City212,City924,393
City107,City76,619
City901,City416,438
City756,City5,175
City296,City19,462
City830,City134,331
City830,City698,490
City268,City632,484
City946,City185,403
City189,City774,758
City129,City9,639
City889,City104,666
City445,City320,180
City276,City528,461
City570,City831,233
City681,City874,403
City83,City908,259
City142,City828,622
City618,City395,954
City391,City444,495
City584,City270,199
City97,City997,664
City114,City317,5
City272,City949,924
City569,City181,636
City332,City242,732
City269,City872,635
City506,City472,588
City892,City286,726
City559,City347,818
City202,City500,77
City639,City754,381
City222,City665,606
City133,City782,424
City995,City60,38
City221,City515,8
City86,City617,964
City158,City757,103
City664,City314,249
City563,City585,51
City290,City972,54
City134,City43,14
City85,City458,725
City767,City53,218
City335,City140,283
City306,City898,287
City940,City147,61
City101,City490,10
City751,City561,780
City620,City737,753
City484,City964,422
City680,City8,665
City918,City834,955
City679,City625,473
City548,City553,839
City16,City700,828
City463,City146,811
City660,City380,779
City223,City218,284
City981,City570,349
City895,City405,193
City440,City899,56
City378,City527,498
City224,City388,945
City183,City761,292
City731,City942,766
City755,City302,767
City611,City891,433
City84,City180,606
City158,City829,1000
City94,City132,260
City960,City413,452
City897,City220,332
City767,City112,723
City164,City382,673
City730,City533,528
City547,City822,151
City127,City43,464
City925,City33,925
City212,City762,756
City379,City479,546
City186,City452,823
City356,City911,487
City666,City953,23
City797,City705,150
City849,City794,616
City732,City748,488
City670,City831,227
City842,City147,363
City809,City770,206
City979,City542,732
City383,City902,110
City541,City129,344
City614,City722,753
City244,City210,95
City116,City411,697
City218,City278,772
City694,City805,904
City33,City732,184
City897,City745,578
City595,City384,529
City888,City623,265
City324,City357,960
City911,City808,530
City663,City395,715
City933,City112,644
City779,City823,635
City416,City576,780
City582,City221,300
City726,City572,149
City859,City266,908
City246,City497,805
City392,City581,526
City594,City32,854
City539,City421,341
City775,City907,946
City394,City358,430
City931,City32,742
City341,City959,218
City424,City204,884
City336,City870,5
City299,City564,648
City718,City231,216
City271,City718,802
City808,City274,50
City864,City226,942
City74,City162,121
City909,City274,653
City3,City379,989
City602,City307,227
City300,City54,859
City312,City628,443
City173,City396,830
City927,City826,254
City476,City926,800
City373,City543,975
City592,City626,705
City121,City385,582
City239,City462,653
City738,City381,308
City736,City619,408
City335,City319,608
City663,City850,262
City613,City171,203
City698,City8,588
City228,City187,82
City44,City570,67
City859,City649,522
City727,City744,623
City919,City597,863
City517,City838,353
City269,City937,396
City905,City650,558
City320,City757,785
City837,City882,188
City664,City956,441
City194,City376,421
City732,City40,536
City155,City471,573
City229,City546,262
City370,City311,176
City568,City880,863
City292,City645,902
City142,City398,21
City134,City91,867
City871,City141,68
City524,City99,371
City809,City337,991
City739,City870,919
City914,City811,266
City398,City881,883
City14,City590,302
City604,City145,256
City571,City460,346
City995,City900,238
City332,City578,400
City375,City634,63
City595,City303,818
City886,City406,565
City578,City335,349
City76,City913,251
City252,City717,368
City90,City375,916
City663,City610,477
City521,City453,424
City26,City906,1000
City682,City144,434
City903,City380,254
City90,City171,113
City836,City222,855
City110,City281,851
City739,City404,556
City668,City400,525
City907,City396,30
City832,City245,324
City367,City568,643
City983,City546,746
City878,City688,922
City126,City632,779
City142,City18,205
City489,City248,782
City492,City311,980
City113,City338,515
City444,City922,247
City924,City458,507
City237,City596,612
City968,City834,335
City603,City173,105
City108,City949,209
City499,City721,326
City607,City515,622
City35,City315,598
City503,City886,111
City951,City948,819
City483,City201,618
City840,City269,14
City362,City543,312
City593,City803,986
City799,City464,39
City423,City363,566
City426,City24,471
City28,City94,733
City41,City28,201
City232,City860,394
City428,City771,111
City710,City351,578
City55,City281,138
City895,City386,146
City16,City223,451
City52,City803,24
City726,City841,462
City610,City685,518
City132,City717,680
City928,City879,967
City584,City842,896
City663,City92,996
City757,City678,161
City147,City57,724
City965,City727,658
City176,City674,592
City976,City85,395
City386,City55,711
City938,City564,160
City182,City298,321
City186,City656,970
City376,City111,719
City265,City293,552
City270,City65,272
City940,City385,83
City367,City620,955
City286,City330,815
City610,City272,471
City554,City920,114
City239,City221,6
City731,City240,700
City552,City526,917
City730,City655,824
City445,City602,546
City234,City342,899
City718,City43,582
City662,City795,385
City83,City797,988
City954,City74,399
City976,City929,446
City347,City864,185
City332,City252,667
City332,City831,340
City385,City57,995
City397,City591,811
City40,City706,137
City845,City870,132
City438,City733,540
City51,City366,107
City437,City373,435
City176,City910,266
City175,City303,488
City709,City389,620
City131,City183,152
City642,City828,614
City945,City132,450
City354,City883,50
City595,City925,11
City85,City567,403
City419,City876,703
City743,City238,888
City668,City767,717
City38,City74,91
City742,City869,212
City633,City792,833
City139,City857,569
City732,City583,873
City445,City8,777
City299,City393,113
City651,City973,402
City997,City584,74
City570,City381,215
City531,City341,215
City417,City556,355
City296,City214,442
City607,City124,121
City544,City53,1000
City306,City566,197
City186,City288,407
City661,City987,240
City377,City552,680
City33,City738,679
City166,City339,360
City400,City862,989
City497,City467,497
City239,City708,932
City135,City215,782
City246,City492,846
City949,City355,509
City306,City476,497
City288,City45,356
City80,City151,784
City417,City971,104
City833,City37,877
City488,City204,930
City535,City165,476
City814,City565,351
City84,City737,251
City767,City637,54
City73,City46,581
City298,City364,610
City834,City758,550
City503,City877,732
City929,City178,15
City44,City851,16
City623,City900,639
City602,City411,102
City254,City980,666
City650,City775,491
City24,City862,908
City878,City996,543
City807,City467,459
City82,City573,787
City270,City999,37
City848,City602,135
City212,City611,818
City355,City563,883
City778,City160,252
City477,City666,573
City727,City184,318
City571,City48,221
City724,City410,66
City730,City929,640
City559,City606,621
City885,City469,753
City413,City544,533
City706,City757,268
City563,City513,187
City716,City126,93
City860,City706,607
City318,City268,775
City989,City976,224
City457,City940,752
City548,City290,396
City784,City369,222
City926,City911,787
City469,City603,380
City557,City172,401
City584,City322,327
City89,City958,960
City9,City559,989
City418,City682,633
City38,City382,376
City404,City161,326
City112,City90,356
City737,City440,813
City698,City931,630
